Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q31P23	unreviewed	Recombinase domain-containing protein	Synpcc7942_1166	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	441	DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]			DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]	GO:0000150; GO:0003677
Q31P24	unreviewed	ATP adenylyltransferase C-terminal domain-containing protein	Synpcc7942_1165	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	131	ATP:ADP adenylyltransferase activity [GO:0003877]			ATP:ADP adenylyltransferase activity [GO:0003877]	GO:0003877
Q31P25	unreviewed	Protein NO VEIN C-terminal domain-containing protein	Synpcc7942_1164	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	474					
Q31P26	unreviewed	Major facilitator superfamily (MFS) profile domain-containing protein	Synpcc7942_1163	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	391	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
Q31P27	unreviewed	DMT family transporter	Synpcc7942_1162	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	151	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
Q31P28	unreviewed	Integral membrane protein	Synpcc7942_1161	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	164	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
Q31P29	unreviewed	NAD-dependent epimerase/dehydratase domain-containing protein	Synpcc7942_1160	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	300	cytoplasm [GO:0005737]; aldehyde dehydrogenase (NAD+) activity [GO:0004029]		cytoplasm [GO:0005737]	aldehyde dehydrogenase (NAD+) activity [GO:0004029]	GO:0004029; GO:0005737
Q31P30	unreviewed	Transcriptional regulator, MarR family	Synpcc7942_1159	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	166	DNA-binding transcription factor activity [GO:0003700]			DNA-binding transcription factor activity [GO:0003700]	GO:0003700
Q31P31	unreviewed	Diguanylate cyclase/phosphodiesterase with PAS/PAC and GAF sensor(S)	Synpcc7942_1158	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	1047	regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]			GO:0006355
Q31P33	unreviewed	PD-(D/E)XK endonuclease-like domain-containing protein	Synpcc7942_1156	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	865	exonuclease activity [GO:0004527]; helicase activity [GO:0004386]; DNA repair [GO:0006281]	DNA repair [GO:0006281]		exonuclease activity [GO:0004527]; helicase activity [GO:0004386]	GO:0004386; GO:0004527; GO:0006281
Q31P34	unreviewed	Uncharacterized protein	Synpcc7942_1155	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	238					
Q31P35	unreviewed	G domain-containing protein	Synpcc7942_1154	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	435	membrane [GO:0016020]; GTP binding [GO:0005525]		membrane [GO:0016020]	GTP binding [GO:0005525]	GO:0005525; GO:0016020
Q31P36	unreviewed	G domain-containing protein	Synpcc7942_1153	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	614	cytosol [GO:0005829]; GTP binding [GO:0005525]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	cytosol [GO:0005829]	GTP binding [GO:0005525]	GO:0002098; GO:0005525; GO:0005829; GO:0030488
Q31P39	unreviewed	DUF305 domain-containing protein	Synpcc7942_1150	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	218					
Q31P41	unreviewed	Metal dependent phosphohydrolase	Synpcc7942_1148	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	405					
Q31P42	unreviewed	Uncharacterized protein	Synpcc7942_1147	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	235					
Q31P43	unreviewed	BolA-like protein	Synpcc7942_1146	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	88					
Q31P44	unreviewed	Glutaredoxin	Synpcc7942_1145	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	108	2 iron, 2 sulfur cluster binding [GO:0051537]; disulfide oxidoreductase activity [GO:0015036]; metal ion binding [GO:0046872]			2 iron, 2 sulfur cluster binding [GO:0051537]; disulfide oxidoreductase activity [GO:0015036]; metal ion binding [GO:0046872]	GO:0015036; GO:0046872; GO:0051537
Q31P45	unreviewed	LPS export ABC transporter periplasmic protein LptC	Synpcc7942_1144	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	343	outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]; glycolipid transfer activity [GO:0017089]; lipopolysaccharide transmembrane transporter activity [GO:0015221]		outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]	glycolipid transfer activity [GO:0017089]; lipopolysaccharide transmembrane transporter activity [GO:0015221]	GO:0005886; GO:0015221; GO:0017089; GO:0030288
Q31P46	unreviewed	LabA-like protein LalA	lalA Synpcc7942_1143	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	198	RNA nuclease activity [GO:0004540]			RNA nuclease activity [GO:0004540]	GO:0004540
Q31P48	unreviewed	Mo-dependent nitrogenase C-terminal domain-containing protein	Synpcc7942_1141	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	228					
Q31P49	unreviewed	FAD-dependent oxidoreductase	Synpcc7942_1140	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	585	L-aspartate oxidase activity [GO:0008734]; NAD+ biosynthetic process [GO:0009435]	NAD+ biosynthetic process [GO:0009435]		L-aspartate oxidase activity [GO:0008734]	GO:0008734; GO:0009435
Q31P50	unreviewed	Chromosome partition protein Smc	Synpcc7942_1139	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	556					
Q31P52	unreviewed	DUF561 domain-containing protein	Synpcc7942_1137	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	248					
Q31P54	unreviewed	glutathione-specific gamma-glutamylcyclotransferase (EC 4.3.2.7)	Synpcc7942_1135	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	172	cytoplasm [GO:0005737]; glutathione specific gamma-glutamylcyclotransferase activity [GO:0061928]; glutathione catabolic process [GO:0006751]	glutathione catabolic process [GO:0006751]	cytoplasm [GO:0005737]	glutathione specific gamma-glutamylcyclotransferase activity [GO:0061928]	GO:0005737; GO:0006751; GO:0061928
Q31P55	unreviewed	Uncharacterized protein	Synpcc7942_1134	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	102					
Q31P56	unreviewed	Bacteriocin-processing peptidase. Cysteine peptidase. MEROPS family C39	Synpcc7942_1133	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	714	plasma membrane [GO:0005886]; ABC-type oligopeptide transporter activity [GO:0015421]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cysteine-type peptidase activity [GO:0008234]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	plasma membrane [GO:0005886]	ABC-type oligopeptide transporter activity [GO:0015421]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cysteine-type peptidase activity [GO:0008234]	GO:0005524; GO:0005886; GO:0006508; GO:0008234; GO:0015421; GO:0016887
Q31P57	unreviewed	Membrane fusion protein biotin-lipoyl like domain-containing protein	Synpcc7942_1132	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	567	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31P58	unreviewed	Ferredoxin-thioredoxin reductase variable subunit	Synpcc7942_1131	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	73	oxidoreductase activity [GO:0016491]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]		oxidoreductase activity [GO:0016491]	GO:0015979; GO:0016491
Q31P59	unreviewed	Protein serine/threonine phosphatase	Synpcc7942_1130	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	604					
Q31P60	unreviewed	Uncharacterized protein	Synpcc7942_1129	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	282					
Q31P61	unreviewed	DUF4214 domain-containing protein	Synpcc7942_1128	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	362	extracellular space [GO:0005615]; calcium ion binding [GO:0005509]		extracellular space [GO:0005615]	calcium ion binding [GO:0005509]	GO:0005509; GO:0005615
Q31P62	unreviewed	Uncharacterized protein	Synpcc7942_1127	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	489	cytosol [GO:0005829]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	cytosol [GO:0005829]	metallopeptidase activity [GO:0008237]	GO:0005829; GO:0006508; GO:0008237
Q31P63	unreviewed	ABC transporter permease protein	Synpcc7942_1126	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	277	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]; lipopolysaccharide transport [GO:0015920]	lipopolysaccharide transport [GO:0015920]	plasma membrane [GO:0005886]	ABC-type transporter activity [GO:0140359]	GO:0005886; GO:0015920; GO:0140359
Q31P64	unreviewed	CheA signal transduction histidine kinases, no good domain identification	Synpcc7942_1125	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	311	kinase activity [GO:0016301]; phosphorelay signal transduction system [GO:0000160]	phosphorelay signal transduction system [GO:0000160]		kinase activity [GO:0016301]	GO:0000160; GO:0016301
Q31P65	unreviewed	Exoribonuclease II (EC 3.1.13.1)	Synpcc7942_1124	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	670	P-body [GO:0000932]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]; mRNA catabolic process [GO:0006402]	mRNA catabolic process [GO:0006402]	P-body [GO:0000932]	exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]	GO:0000932; GO:0003723; GO:0006402; GO:0008859
Q31P69	unreviewed	High light inducible protein	Synpcc7942_1120	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	51	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31P70	unreviewed	TVP38/TMEM64 family membrane protein	Synpcc7942_1119	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	225	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
Q31P71	unreviewed	Dihydrolipoamide dehydrogenase	Synpcc7942_1118	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	516	flavin adenine dinucleotide binding [GO:0050660]; NAD(P)H dehydrogenase (quinone) activity [GO:0003955]; oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor [GO:0016668]			flavin adenine dinucleotide binding [GO:0050660]; NAD(P)H dehydrogenase (quinone) activity [GO:0003955]; oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor [GO:0016668]	GO:0003955; GO:0016668; GO:0050660
Q31P72	unreviewed	EcsC family protein	Synpcc7942_1117	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	220					
Q31P74	unreviewed	UspA domain-containing protein	Synpcc7942_1115	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	126					
Q31P76	unreviewed	Permease	Synpcc7942_1113	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	363	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q31P79	unreviewed	Response regulator receiver domain protein (CheY-like)	Synpcc7942_1110	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	208	phosphorelay signal transduction system [GO:0000160]	phosphorelay signal transduction system [GO:0000160]			GO:0000160
Q31P81	unreviewed	Bacterial nucleoid protein Hbs	Synpcc7942_1108	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	91	cytosol [GO:0005829]; DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]; chromosome condensation [GO:0030261]	chromosome condensation [GO:0030261]	cytosol [GO:0005829]	DNA binding [GO:0003677]; structural constituent of chromatin [GO:0030527]	GO:0003677; GO:0005829; GO:0030261; GO:0030527
Q31P82	unreviewed	TPR repeat	Synpcc7942_1107	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	266					
Q31P83	unreviewed	DUF1817 domain-containing protein	Synpcc7942_1106	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	156	NAD(P)H dehydrogenase complex assembly [GO:0010275]	NAD(P)H dehydrogenase complex assembly [GO:0010275]			GO:0010275
Q31P86	unreviewed	Glucosamine-6-phosphate isomerase 2	Synpcc7942_1103	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	243	cytoplasm [GO:0005737]; glucosamine-6-phosphate deaminase activity [GO:0004342]; identical protein binding [GO:0042802]; isomerase activity [GO:0016853]; carbohydrate metabolic process [GO:0005975]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]	carbohydrate metabolic process [GO:0005975]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]	cytoplasm [GO:0005737]	glucosamine-6-phosphate deaminase activity [GO:0004342]; identical protein binding [GO:0042802]; isomerase activity [GO:0016853]	GO:0004342; GO:0005737; GO:0005975; GO:0006043; GO:0006046; GO:0016853; GO:0019262; GO:0042802
Q31P87	unreviewed	Restriction endonuclease domain-containing protein	Synpcc7942_1102	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	142					
Q31P88	unreviewed	PDZ/DHR/GLGF	Synpcc7942_1101	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	385	serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		serine-type endopeptidase activity [GO:0004252]	GO:0004252; GO:0006508
Q31P91	reviewed	UPF0754 membrane protein Synpcc7942_1098	Synpcc7942_1098	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	412	plasma membrane [GO:0005886]		plasma membrane [GO:0005886]		GO:0005886
Q31P92	unreviewed	Uncharacterized protein	Synpcc7942_1097	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	41					
Q31P94	unreviewed	Uncharacterized protein	Synpcc7942_1095	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	141					
Q31P95	unreviewed	Transcriptional activator, TenA family	Synpcc7942_1094	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	205	cytosol [GO:0005829]; small molecule metabolic process [GO:0044281]; sulfur compound metabolic process [GO:0006790]	small molecule metabolic process [GO:0044281]; sulfur compound metabolic process [GO:0006790]	cytosol [GO:0005829]		GO:0005829; GO:0006790; GO:0044281
Q31P97	unreviewed	Methyltransferase domain-containing protein	Synpcc7942_1092	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	219	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0032259
Q31P98	unreviewed	Uncharacterized protein	Synpcc7942_1091	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	387	protein-arginine omega-N symmetric methyltransferase activity [GO:0035243]; methylation [GO:0032259]	methylation [GO:0032259]		protein-arginine omega-N symmetric methyltransferase activity [GO:0035243]	GO:0032259; GO:0035243
Q31P99	unreviewed	TPM domain-containing protein	Synpcc7942_1090	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	265	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31PA2	unreviewed	NAD-dependent epimerase/dehydratase domain-containing protein	Synpcc7942_1087	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	324	cytoplasm [GO:0005737]; aldehyde dehydrogenase (NAD+) activity [GO:0004029]		cytoplasm [GO:0005737]	aldehyde dehydrogenase (NAD+) activity [GO:0004029]	GO:0004029; GO:0005737
Q31PA5	unreviewed	Uncharacterized protein	Synpcc7942_1084	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	147					
Q31PA8	unreviewed	TrkA family potassium uptake protein	Synpcc7942_1081	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	233	monoatomic cation transmembrane transporter activity [GO:0008324]; potassium ion transport [GO:0006813]	potassium ion transport [GO:0006813]		monoatomic cation transmembrane transporter activity [GO:0008324]	GO:0006813; GO:0008324
Q31PA9	unreviewed	K+ transporter Trk	Synpcc7942_1080	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	447	plasma membrane [GO:0005886]; potassium:chloride symporter activity [GO:0015379]		plasma membrane [GO:0005886]	potassium:chloride symporter activity [GO:0015379]	GO:0005886; GO:0015379
Q31PB1	unreviewed	Uncharacterized protein	Synpcc7942_1078	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	302					
Q31PB2	unreviewed	DUF3067 domain-containing protein	Synpcc7942_1077	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	103					
Q31PB3	unreviewed	Osmotic signal transduction related protein	Synpcc7942_1076	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	138					
Q31PB4	unreviewed	Uncharacterized protein	Synpcc7942_1075	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	262					
Q31PB5	unreviewed	Uncharacterized protein	Synpcc7942_1074	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	101					
Q31PB7	unreviewed	Cob(I)yrinic acid a,c-diamide adenosyltransferase (EC 2.5.1.17)	Synpcc7942_1072	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	183	ATP binding [GO:0005524]; corrinoid adenosyltransferase activity [GO:0008817]; cobalamin biosynthetic process [GO:0009236]	cobalamin biosynthetic process [GO:0009236]		ATP binding [GO:0005524]; corrinoid adenosyltransferase activity [GO:0008817]	GO:0005524; GO:0008817; GO:0009236
Q31PB8	unreviewed	BFN domain-containing protein	Synpcc7942_1071	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	188	nuclease activity [GO:0004518]			nuclease activity [GO:0004518]	GO:0004518
Q31PB9	unreviewed	Oxidoreductase aldo/keto reductase	Synpcc7942_1070	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	373	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]			iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	GO:0046872; GO:0051536
Q31PC0	unreviewed	Uncharacterized protein	Synpcc7942_1069	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	242					
Q31PC2	unreviewed	DUF4145 domain-containing protein	Synpcc7942_1067	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	182	negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]			GO:0045892
Q31PC3	unreviewed	Uncharacterized protein	Synpcc7942_1066	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	82					
Q31PC5	unreviewed	Type I restriction-modification	Synpcc7942_1064	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	453	DNA binding [GO:0003677]; DNA restriction-modification system [GO:0009307]	DNA restriction-modification system [GO:0009307]		DNA binding [GO:0003677]	GO:0003677; GO:0009307
Q31PC6	unreviewed	DUF4351 domain-containing protein	Synpcc7942_1063	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	82					
Q31PC7	unreviewed	DUF4351 domain-containing protein	Synpcc7942_1062	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	75					
Q31PC8	unreviewed	DUF4351 domain-containing protein	Synpcc7942_1061	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	311					
Q31PD0	unreviewed	DUF1517 domain-containing protein	Synpcc7942_1059	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	310	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31PD1	unreviewed	Thiamine biosynthesis protein ThiS	Synpcc7942_1058	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	70					
Q31PD3	unreviewed	Transcriptional regulator, XRE family	Synpcc7942_1056	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	260	membrane [GO:0016020]; DNA binding [GO:0003677]		membrane [GO:0016020]	DNA binding [GO:0003677]	GO:0003677; GO:0016020
Q31PD8	unreviewed	Phycocyanin linker protein 9K	Synpcc7942_1051	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	81	phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]		phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0030089; GO:0031676
Q31PD9	unreviewed	Phycobilisome rod linker polypeptide	Synpcc7942_1050	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	289	phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]	phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0015979; GO:0030089; GO:0031676
Q31PE0	unreviewed	Phycobilisome rod linker polypeptide	Synpcc7942_1049	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	273	phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]	phycobilisome [GO:0030089]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0015979; GO:0030089; GO:0031676
Q31PE3	unreviewed	Uncharacterized protein	Synpcc7942_1046	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	142	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q31PE4	unreviewed	Amidase enhancer-like	Synpcc7942_1045	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	523	outer membrane-bounded periplasmic space [GO:0030288]; sporulation resulting in formation of a cellular spore [GO:0030435]	sporulation resulting in formation of a cellular spore [GO:0030435]	outer membrane-bounded periplasmic space [GO:0030288]		GO:0030288; GO:0030435
Q31PE5	unreviewed	FAD-dependent thymidylate synthase (EC 2.1.1.148)	Synpcc7942_1044	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	240	flavin adenine dinucleotide binding [GO:0050660]; NADPH binding [GO:0070402]; thymidylate synthase (FAD) activity [GO:0050797]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]	dTMP biosynthetic process [GO:0006231]		flavin adenine dinucleotide binding [GO:0050660]; NADPH binding [GO:0070402]; thymidylate synthase (FAD) activity [GO:0050797]; thymidylate synthase activity [GO:0004799]	GO:0004799; GO:0006231; GO:0050660; GO:0050797; GO:0070402
Q31PE6	unreviewed	Phosphatidate cytidylyltransferase	Synpcc7942_1043	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	217	membrane [GO:0016020]; ATP-dependent diacylglycerol kinase activity [GO:0004143]		membrane [GO:0016020]	ATP-dependent diacylglycerol kinase activity [GO:0004143]	GO:0004143; GO:0016020
Q31PE7	unreviewed	Uncharacterized protein	Synpcc7942_1042	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	111					
Q31PE8	unreviewed	Uncharacterized protein	Synpcc7942_1041	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	90					
Q31PE9	unreviewed	GIY-YIG nuclease family protein	Synpcc7942_1040	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	185					
Q31PF0	unreviewed	Uncharacterized protein	Synpcc7942_1039	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	158					
