"Accession","C20_R1_T40","C20_R1_T43","C20_R1_T46","C20_R1_T49","C20_R1_T52","C20_R1_T55","C20_R1_T58","C20_R1_T61","C20_R1_T64","C20_R1_T67","C20_R2_T40","C20_R2_T43","C20_R2_T46","C20_R2_T49","C20_R2_T52","C20_R2_T55","C20_R2_T58","C20_R2_T61","C20_R2_T64","C20_R2_T67","C0_R1_T40","C0_R1_T43","C0_R1_T46","C0_R1_T49","C0_R1_T52","C0_R1_T55","C0_R1_T58","C0_R1_T61","C0_R1_T64","C0_R1_T67","C0_R2_T40","C0_R2_T43","C0_R2_T46","C0_R2_T49","C0_R2_T52","C0_R2_T55","C0_R2_T58","C0_R2_T61","C0_R2_T64","C0_R2_T67"
"P45880",0.999686866317176,1.06857305412352,0.879632947890909,0.86906011707867,1.02964409326742,0.841905385539461,0.576179946123863,0.369602324598218,0.399148596261427,0.83091279498455,0.999686866317176,0.796980668974257,0.787488901875423,0.5874167751661,0.592491683585294,0.39221888970998,0.402744248670598,0.362760498612892,0.353025643167666,0.441076359776026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.69092849481865,1.0582610374497,0.892072214036961,1.34798484249349,0.578948508564731,0.63338760707802,0.496470842418481,0.64389822737371,0.567692601262692
"Q9Y277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.739569638633831,0.726465542669381,0.642500509356094,0.6136426813891,0.490033375427703,0.447818520751092,0.413674979430566,0.237524226706611,0.25769764747573,0.999686866317176,0.890090988870353,0.55836483180363,0.738026068602163,0.661690026580743,0.551697054224511,0.441441590342668,0.275664161980838,0.164182588457724,0.291635922961486,0.999686866317176,1.10145658587173,0.939679105944519,0.834044001165277,0.576196129231551,0.492909286979888,0.362460361067849,0.324366465526188,0.331219229501279,0.290526819290917
"Q14119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.20441116706194,1.22941905866019,0.990564748435686,0.984393598973752,0.621525460724835,0.356924882137555,0.450786252655281,0.413789903691591,0.303414342615192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.743349005533499,1.26744843076141,0.818924804430713,0.815835842525154,0.555693563514928,0.554407929451078,0.505184936447837,0.49418739670442,0.386271444165111
"Q14135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.02056285021543,1.01663508087273,0.800184017624257,0.830680097581215,0.901183009599625,0.819982913608389,0.656777803864999,0.700837424648447,0.673789762996713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P40337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.792726954958454,0.648509044739275,0.4441424667941,0.329448614391051,0.156565319988929,0.142089133584512,0.0643607761246888,0.0871875328127948,0.0554309756362965
"P09327",0.999686866317176,0.794469615157109,0.615303904273124,0.496711147420578,0.278135473791651,0.16898164585232,0.108913523892693,0.137646997549668,0.0935267824820051,0.110030204483195,0.999686866317176,0.9914768177898,0.769377378003519,0.50322305791021,0.36411268666892,0.214108251975163,0.204758066123302,0.103365457445425,0.094971222088562,0.0774271575973753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.08735039340582,0.785106267453455,0.52645222580114,0.372354932513108,0.163498191269576,0.100769000830932,0.0880775361128328,0.0829957803100657,0.070665128359259
"P08670",0.999686866317176,1.00021039310033,1.00477897746427,0.932785454837217,0.823372896749911,0.639915162966663,0.632384940942923,0.630432102217392,0.608906154050086,0.494958930310405,0.999686866317176,1.03110343598007,1.01931094481212,0.94698976079748,0.810582683128617,0.741509424517874,0.638462171986898,0.642741148996496,0.587110261783292,0.467330490710683,0.999686866317176,0.922830585926854,0.838423291863795,0.800034372283225,0.706729812138895,0.593213513215617,0.569934167732844,0.529550150546218,0.542218099784992,0.511902018417538,0.999686866317176,0.987225474860006,1.01460483697921,0.892598543041925,0.750474729734273,0.60701640615066,0.571395512955586,0.550355288477544,0.550955308065392,0.458177268091224
"Q7Z434",0.999686866317176,0.897063587657583,0.770427776982153,0.875972278935686,0.725556431343162,0.467595996326562,0.369714741572934,0.305958328101778,0.222838297467341,0.154018140095495,0.999686866317176,0.979543223747269,0.931173462832158,0.850565271435798,0.727845270136122,0.596391294925134,0.407221714408597,0.388009135218454,0.258135011709164,0.220661812777513,0.999686866317176,1.02975873141224,0.874443525429409,0.870593838308939,0.727930586280996,0.542382668311183,0.392549513318774,0.29767691552789,0.217416343277166,0.189406876287243,0.999686866317176,0.934293632786338,0.899173134783955,0.840502533336556,0.706972312097016,0.584697866926658,0.449567771659023,0.402973614644099,0.344726600394941,0.263842129076493
"Q2NL98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.00959693261826,1.0008628843034,0.980732208701008,0.845931311237439,0.718939804541107,0.461870844434209,0.442755258776181,0.334559643466457,0.234843878901906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y4B6",0.999686866317176,0.996981188099487,1.06046988982988,0.979624341224382,0.694797058346721,0.28277268906809,0.190310635543121,0.147949618410549,0.124170845038083,0.0956229831663113,0.999686866317176,1.14418042996874,1.22502652394833,1.11266267740785,0.826071888598657,0.360098407984448,0.191537567463929,0.165747591409708,0.1128999509227,0.0907877518559814,0.999686866317176,1.07475671327952,0.952171741946942,1.04263197315392,0.807140574105274,0.34914319524251,0.166888847180291,0.115235952134837,0.113211599780242,0.0940805183767184,0.999686866317176,1.26589674077999,1.27364661493403,1.21369444202339,0.919653938694612,0.314307216557128,0.171970121067121,0.137003245769833,0.122951638705597,0.10366389199521
"Q9H270",0.999686866317176,0.995938976310521,0.884089146097612,0.585337048835365,0.211680038305512,0.0878922518973307,0.0663813042135436,0.0682890533168088,0.0578825261884586,0.0457356591878516,0.999686866317176,1.01239608614583,0.892261048399341,0.585207036191828,0.280785725853351,0.125829471115998,0.0704942140383399,0.0614608425909824,0.0508494639430086,0.044383291531228,0.999686866317176,0.976962717623259,0.866038295780756,0.614727308815814,0.246496864050838,0.0751417107603152,0.0567136744905861,0.0372200475460898,0.0382739040125183,0.0454987261262326,0.999686866317176,1.07940254821641,0.985823396846752,0.660353669229529,0.310075380147066,0.0930692016177946,0.0599231329222099,0.0475754778792098,0.0505529028805006,0.0415613543842252
"Q96RL7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.984131486592458,0.875935607373856,0.652698321605556,0.688725669191881,0.467555707251521,0.35887336326545,0.181247914690325,0.0831125795105847,0.0553215969548205,0.999686866317176,1.24543766717137,1.12022185456188,1.10149659952038,0.870545143044404,0.865558162803308,0.658679995347465,0.44863318380571,0.233019540961469,0.156259453275541,0.999686866317176,0.988752285955051,0.963257774412303,0.781665463682996,0.794025965866308,0.630391003055982,0.387957084701468,0.197303536360948,0.12203423322364,0.0537307631928289
"Q7Z7G8",0.999686866317176,0.934749235789875,0.885646063745631,0.809161639797954,0.618677339890316,0.2918114925319,0.196669755061557,0.175674801307126,0.153741719973464,0.10637131889622,0.999686866317176,0.983876039364942,0.9070569547972,0.74137008820449,0.662613936745235,0.37747931921387,0.223113408827354,0.174623102381,0.133032564853562,0.0864972326907494,0.999686866317176,0.98034643360807,0.88766263952034,0.793907914524459,0.544916020863668,0.305888797550877,0.202658733325252,0.175510745872432,0.117295049218947,0.107113641981097,0.999686866317176,1.01607799080877,1.00775068566228,0.845575711237244,0.631273668920419,0.29476754832543,0.186079116492238,0.13366478750112,0.122223597481439,0.0875761282607765
"Q709C8",0.999686866317176,1.30684579071047,1.06203797389546,1.12190539962059,0.87926628540248,0.615638462250298,0.439400649775194,0.347298374080578,0.195416328876233,0.099043692138197,0.999686866317176,1.1849639011204,0.953720442030477,0.874084348663174,0.873427705347488,0.650384179677937,0.416546236386853,0.282849584046076,0.161967824670504,0.084606107380994,0.999686866317176,1.0424471432081,0.991672180788391,1.0390078555339,0.955445401730782,0.792832186836727,0.552845651182389,0.383339078113842,0.233795512692414,0.157087633137556,0.999686866317176,1.23598809830747,1.11753877805825,0.9601156405332,0.877978360519885,0.651547705422047,0.395068755117816,0.314148759915885,0.176344086209108,0.0914547622362547
"Q5THJ4",0.999686866317176,0.890138398898041,0.90924947765846,0.681734937096548,0.545806703725073,0.309402220009754,0.346887965204893,0.216976458386585,0.239902993077573,0.106368855000202,0.999686866317176,0.898396154473073,0.774172781211052,0.629677633698642,0.443020947764509,0.243584361589341,0.153165203157681,0.1392584440515,0.092092524782799,0.0854266634475998,0.999686866317176,0.953541418204584,0.5384479024871,0.59183719740271,0.454421510349423,0.143039113703931,0.160953544387139,0.129143830348759,0.0726888901366655,0.12908301668279,0.999686866317176,1.08953436981659,1.04164320312742,0.799354695023738,0.591255350173726,0.300053038986614,0.202224841526181,0.164538183836564,0.143800091942855,0.12247137256546
"Q9H269",0.999686866317176,0.92539540671476,0.728781825100138,0.479764764009973,0.224704022104566,0.141226994524147,0.0978380414891476,0.0884204320623181,0.0753964925597134,0.057791502404733,0.999686866317176,0.99812236060525,0.776500249081918,0.483076628071519,0.223195242537832,0.0967444092691465,0.0591226534649209,0.0526307900756099,0.0445107422533123,0.042158815319414,0.999686866317176,0.958630594008579,0.646826768475281,0.554874798167956,0.229277450578223,0.102546107503136,0.0638284180873484,0.0475995594361263,0.0448260371289809,0.0469539904527326,0.999686866317176,1.05026403535672,0.821497455465563,0.501780773730669,0.235348824541951,0.059558011648186,0.0438741026624618,0.037226420416203,0.0335082811906755,0.0341724787767229
"Q9P253",0.999686866317176,0.981637466248923,0.859379459245335,0.588033990600385,0.233115077983908,0.0884699482392823,0.0713849824656667,0.0663816048807585,0.0563992999013634,0.0498166922926056,0.999686866317176,0.962841281457776,0.892843403101314,0.61992070430959,0.311942552581993,0.159065499960726,0.0949059131060305,0.0841345102156861,0.0749643295405954,0.0602669125348104,0.999686866317176,1.04279137405504,0.877036790475272,0.719690576290527,0.312771716263318,0.107708750965203,0.0780522309952198,0.0598776768107039,0.0623127404090856,0.0592148601340544,0.999686866317176,1.05120002524704,0.919494891113236,0.702859577198968,0.343812385898826,0.121184786537445,0.0905830505302747,0.0796595956395728,0.0711439678061872,0.0606850448729583
"Q9BRG1",0.999686866317176,0.935160383559834,0.910807192907734,0.777911476359537,0.480087151315467,0.188228099818242,0.0811565685524626,0.0660552992363524,0.0475442364791747,0.034905193590671,0.999686866317176,1.00993459274659,0.901521170988665,0.825270948487886,0.573433192692992,0.25224601911266,0.116759060323435,0.0765621416474179,0.0581219623996732,0.0489384766599075,0.999686866317176,1.00709704170444,0.936845327604455,0.835990884789544,0.545797338427886,0.189464284002527,0.0683597404874738,0.0431346297404123,0.0323802416602457,0.028554356535586,0.999686866317176,1.0199618109284,0.947627417511548,0.894337717145284,0.560983601086473,0.209924845295777,0.0826333587375749,0.0555520434933854,0.0464714596541591,0.0351351276911187
"O75436",0.999686866317176,0.995277489095006,1.21755825442778,1.10161800479679,0.824961351970107,0.708402031336749,0.309730738321949,0.140432592058164,0.123152076129285,0.0894928098731167,0.999686866317176,1.07452750720774,1.00151059539571,0.976753613612872,0.774445728736639,0.51432279721323,0.295553147269571,0.16007740667469,0.139725885315524,0.100938469983501,0.999686866317176,0.92519730378636,0.933847818301442,0.951378694254151,0.759535708632587,0.556252384662894,0.229442172220162,0.111756786138177,0.0871624498138514,0.0665423480511332,0.999686866317176,1.0382916129473,0.952942162062414,1.00240679218623,0.830740899799604,0.608774768201329,0.287628582286311,0.149332371223594,0.131892205556812,0.104452080264925
"Q4G0F5",0.999686866317176,0.974078605767816,1.06056958998665,0.952639740790907,0.676075545356583,0.429815328280646,0.260306767978868,0.185690705076047,0.148894657960175,0.113350715017009,0.999686866317176,1.0201906521226,0.968116406338204,0.888545093497701,0.679553740148366,0.359727569404063,0.235577971712779,0.157794381999626,0.146366553232514,0.101106061233712,0.999686866317176,0.983672603402664,1.02174751767744,0.930557739097865,0.690813514130883,0.359679931375209,0.210949675276681,0.118679975040622,0.092603558937732,0.0703179438875883,0.999686866317176,1.01414863233752,0.875696740763401,0.901679038600808,0.70400551795815,0.385295448577095,0.239826062567489,0.151331203764735,0.136057299984414,0.104780751658028
"Q9UK41",0.999686866317176,1.0204322572025,1.06378073263569,0.941025710683408,0.707698957052418,0.30931140311757,0.137331972752328,0.100845239264942,0.0820646830944443,0.0673916625901766,0.999686866317176,1.0043617325417,0.95143491930565,0.868509416841335,0.74788407821449,0.422730720154933,0.216377991514237,0.157854993274185,0.12197982857619,0.111696362968342,0.999686866317176,0.975051137813658,0.932284232023789,0.920188329602036,0.720530262142539,0.334317612605508,0.15969790603333,0.107638894464857,0.0994209417613242,0.0686722933859125,0.999686866317176,0.926640749928262,0.973535474682615,0.895566404922758,0.786428266441976,0.437764521307001,0.208182314002938,0.145037736735201,0.123149276159125,0.0928060533903621
"Q9UBQ0",0.999686866317176,0.926913089603446,0.959014212706044,0.953460410181329,0.902696505777837,0.7585951822117,0.446828849729033,0.224161180829041,0.114172988666025,0.077983951572268,0.999686866317176,1.01970618324282,1.0456963926072,1.10942953643152,0.940162967477828,0.744349825742565,0.466865736875368,0.260254711078299,0.115970991198875,0.0811663656553566,0.999686866317176,1.04184238506363,1.05709546362402,1.11843015126867,0.95097365813646,0.769583394631168,0.405399338486357,0.234337644265963,0.078976936921907,0.0575132836934207,0.999686866317176,0.96323132022895,1.03653741585236,1.12718109216734,1.03627532746855,0.815065838667542,0.480913761712563,0.23877237686447,0.096389164951461,0.0726309259805656
"Q96AX1",0.999686866317176,0.906811179818938,0.820528302157716,0.588081137137907,0.291547296975679,0.148275394434247,0.109882378037276,0.13509893435585,0.079277938824663,0.068538195537296,0.999686866317176,1.02630474725781,0.8577187329026,0.509328327085874,0.254228923586326,0.114390060847508,0.0740708645255073,0.0606951201557172,0.057822165255848,0.0465015350379903,0.999686866317176,0.922271864734557,0.782446903123815,0.594012118035896,0.292177919587625,0.148838035834692,0.103430878884867,0.0654487352917197,0.0711253129156914,0.0550061357490743,0.999686866317176,1.04572394646341,0.863974854764104,0.542789548527125,0.259027507439539,0.0826334789147103,0.0615608047327729,0.050355894736437,0.0560122928177172,0.0460319084041539
"Q9H267",0.999686866317176,1.02365885450078,0.88928791107189,0.539361183813006,0.220560548466491,0.106444965714621,0.068575782714427,0.0615206105015914,0.0508865578308969,0.037599053237198,0.999686866317176,1.09570418024131,0.919769260452322,0.591470980599862,0.299553321438216,0.138686555848465,0.0838270682103984,0.0687311649743636,0.0585034247152932,0.0461745947302021,0.999686866317176,1.01095472903778,0.856162096463232,0.564063922229636,0.235066026642039,0.0971671872250028,0.0661183976544959,0.0508652311557188,0.0534117513334365,0.0435877248929055,0.999686866317176,1.05167967523873,0.922073794200709,0.641354776418241,0.288334877138696,0.103203193554788,0.070010086192144,0.0611398002583939,0.0557162962594105,0.0457234869073086
"Q96QK1",0.999686866317176,1.0286352202154,0.962972707730184,0.870862073724632,0.598144785598171,0.214149595359727,0.136450935929224,0.122425798960608,0.102186950982511,0.0821027644159672,0.999686866317176,1.0413105591056,0.982405069109554,0.933238262303611,0.619988077695344,0.228132417253527,0.135966925119359,0.110905500000595,0.0967033833639969,0.0727062128168479,0.999686866317176,0.975627646010205,0.92455128999417,0.868183760711275,0.577482476641338,0.221193251545161,0.120457788905374,0.0757851968954339,0.0772295463073959,0.0653095975668698,0.999686866317176,1.02122324557944,1.01844982718928,0.953105255040663,0.651694359640107,0.225095486716171,0.132734297890621,0.114828442313426,0.103808383032497,0.0835386104838932
"Q86VN1",0.999686866317176,1.03504843003941,0.984630772184243,0.8818128559314,0.513134439431614,0.195269772551143,0.130987171275437,0.109345981162963,0.0895428265504559,0.0691278879843102,0.999686866317176,1.01859924525692,0.947519388696406,0.867231495506816,0.523773485109253,0.191569956238155,0.117964418148127,0.0914240261693444,0.0746376688534166,0.0547519698639401,0.999686866317176,1.01573420170896,0.988881696846182,0.881264788792711,0.516693283301341,0.188291175379671,0.125883216601982,0.0902544859860899,0.0887446410493609,0.069919322833314,0.999686866317176,0.98653872365695,0.923197931443966,0.884709769009331,0.558004816440117,0.177274628460445,0.123628105901802,0.0997482706030426,0.0900307544116853,0.0716939788575736
"Q8NEZ2",0.999686866317176,0.999956576718028,0.973158075745148,0.856319364633784,0.625692173983753,0.29375144225662,0.140018991882379,0.0804499368364576,0.0923080564457657,0.0616589978545794,0.999686866317176,1.0331166733249,0.921847008383983,0.778067729194092,0.653666966739472,0.394187264518126,0.239677962351141,0.166351683779481,0.119166678316209,0.0961167872930113,0.999686866317176,0.967831706677234,0.85038390968247,0.766277533774775,0.534465949304543,0.328051378068606,0.18070167968443,0.126810329114636,0.0959133633973088,0.0754512311357659,0.999686866317176,0.936830846761075,0.893896302312666,0.822894275688886,0.657463506672268,0.378293213901945,0.22704777141581,0.148961159465954,0.125352703954967,0.0995593937922438
"Q9H9H4",0.999686866317176,0.969080509198546,0.966744564060862,0.801878698391614,0.452674663585528,0.210386580614118,0.122935659246315,0.106897489176813,0.0917031228576842,0.062205982770612,0.999686866317176,0.948791683944405,0.985344155737767,0.745788501218589,0.454736271446055,0.19262992809326,0.090744816837962,0.071582925442376,0.0645412747194301,0.0458760441970397,0.999686866317176,0.918287575782745,0.996892488702144,0.861471098270724,0.470428111972965,0.174241872028905,0.126735170062185,0.0917876033255274,0.0790106748232524,0.0670528209833233,0.999686866317176,0.950243115687601,0.923847726854382,0.815080314307499,0.503356365626414,0.209360400673003,0.127915674976599,0.10298637931969,0.081194981373038,0.0620386725535569
"A5D8V6",0.999686866317176,1.01506212840164,0.870316965242923,0.861806742145013,0.6960671480196,0.478948107849628,0.336081661982405,0.307321134028415,0.29637063275667,0.226349914202092,0.999686866317176,0.927522032034926,0.992991828875901,0.857787656844721,0.721748104492225,0.543587720823865,0.38432090131413,0.314213898254666,0.296209248974974,0.205216859581859,0.999686866317176,0.95100833954063,1.12750260961921,1.04351746851777,0.887902869649666,0.611552628592185,0.521511435193686,0.412890903230929,0.434655853416245,0.360332014619296,0.999686866317176,0.87979284214172,0.941810117487226,0.766384319562289,0.699712916276857,0.429653339362222,0.315458259202081,0.25515056595157,0.244256911461109,0.178901602697849
"Q96JC1",0.999686866317176,0.979303572459621,0.882890351412687,0.586753043148732,0.257117277139191,0.142961765344302,0.0969875498213411,0.110610415535036,0.0942316946338072,0.0700329591216495,0.999686866317176,0.954270586548365,0.888463549480112,0.617236004572655,0.333799456331848,0.180557970273488,0.107072832440305,0.0964628434610362,0.0686428005186453,0.0639264460640029,0.999686866317176,1.01367718698226,0.792843934664836,0.693291112857297,0.409688071233827,0.224052160707529,0.133168188768338,0.114752734635301,0.0774401173468276,0.0635449557057091,0.999686866317176,1.17909443695664,0.883939532204351,0.649159056162413,0.288947249485489,0.1050569302729,0.0575763661008878,0.0484655702475299,0.0516155489097012,0.0387660898585242
"P49754",0.999686866317176,0.967537618518468,0.75399320314125,0.526085038484398,0.156116481755989,0.0553318733577262,0.0379991277258237,0.0383517100956549,0.0312160918067324,0.02718580736576,0.999686866317176,0.964552092774625,0.708167704311587,0.471978946215667,0.232246934854273,0.0897772920709099,0.0515692091734767,0.0429733936625037,0.0348409411877797,0.0316289563307614,0.999686866317176,0.955849543579504,0.738504135882372,0.663948249332802,0.288715518936499,0.0990731266665814,0.0654318090904697,0.0433683312947334,0.0526020417011464,0.0502655199871968,0.999686866317176,1.01605737034183,0.724940678841796,0.514796414743052,0.237377789702163,0.0627062427162235,0.0367186893720734,0.0308766597355108,0.0314574478938359,0.0257625410925435
"Q9NRW7",0.999686866317176,1.0210572365822,0.841072117659785,0.560128834044449,0.228633678203447,0.122241218674681,0.105768327433184,0.10074446840417,0.0822747646334015,0.0537712454017604,0.999686866317176,0.979304414844917,0.649185025233731,0.441452600337345,0.201993822880737,0.103267934814007,0.050815244548874,0.0429905668569622,0.0389596596547412,0.0331235405949361,0.999686866317176,0.988738760730572,0.795814203788796,0.62478842640606,0.289567116323455,0.163578652579667,0.0996639638234388,0.0636028444434916,0.0638809711336935,0.0539970890206425,0.999686866317176,0.974237270318657,0.685017495695188,0.426643347602308,0.193060017555611,0.0676613902110828,0.0511845345590984,0.047759044132988,0.0455071727297374,0.031814144704886
"Q9UN37",0.999686866317176,0.835280160187926,0.529631160765581,0.25022904925639,0.15529628576968,0.0735314103720765,0.0547798724172247,0.0591021098430522,0.0523254898176096,0.0425235600788372,0.999686866317176,0.854946636395149,0.456571939157653,0.242412092748237,0.18805702870139,0.100000109285494,0.0708332517257429,0.0582353125965213,0.0519917018064002,0.0445939253429683,0.999686866317176,0.894494841863572,0.489429745084466,0.262044744287136,0.173717865352752,0.0805090447804449,0.0687018188511327,0.0591897508068188,0.0642264937785069,0.0500703741576416,0.999686866317176,0.892690495936974,0.430793196875392,0.224988926794132,0.169655403400642,0.0643094041716906,0.0538513150378735,0.0524461024794582,0.0523730059408961,0.0427810212126587
"O75351",0.999686866317176,0.989174595875381,0.863477534488943,0.625824737252638,0.268208134542882,0.113871769342156,0.076240707621819,0.0671553811331185,0.052834241496289,0.0382634838634299,0.999686866317176,0.916261800799027,0.94387406286513,0.548952407931525,0.269686130572548,0.144598753488332,0.100166910708814,0.0848477028796665,0.0799856630642351,0.0633192712066819,0.999686866317176,1.06083053524679,1.01710579116677,0.723262936875299,0.277345264965966,0.142448214545751,0.0839737533803569,0.0702853031734406,0.0747887836514409,0.0631225363795378,0.999686866317176,1.05276000839759,0.890497440294818,0.556327997949122,0.251341592138676,0.110224503163427,0.0841305928999031,0.0691775546238289,0.0667812359250574,0.0524651446767341
"Q8N1B4",0.999686866317176,0.988074145395956,0.838447211932514,0.621539995995145,0.237492604259524,0.0889231918030551,0.070605126469485,0.0688025048455066,0.0608553065198465,0.0518124480673193,0.999686866317176,0.983548166486713,0.954375956870889,0.669977947917143,0.27400398658595,0.0998950215133962,0.0567424906303909,0.0500436988398395,0.0499414761776597,0.0422192580653916,0.999686866317176,0.965721330937789,0.893865773094333,0.708328781901542,0.287270661088027,0.121591984617919,0.088047890479289,0.0801113113821902,0.0967137660223312,0.0909950724252755,0.999686866317176,1.01304857525377,0.95292452853703,0.723784235667213,0.307305572916957,0.0800809059969735,0.0602377746477633,0.0505892278412395,0.0512478513217425,0.0388938199733793
"Q5VIR6",0.999686866317176,1.00372296844579,0.85952222986982,0.596665802436164,0.248044533543921,0.0911027972154839,0.0712799834943326,0.0672189627476535,0.054670556635005,0.046593095002173,0.999686866317176,0.98314982540779,0.94386625911703,0.7150214801556,0.316648269005313,0.139953671869726,0.0839571640671926,0.0700050119280171,0.0576255241185002,0.0499605085464388,0.999686866317176,0.969756888313614,0.851731753742021,0.705466392821964,0.277257247517918,0.116605066068905,0.0782046260956176,0.0671786539400591,0.0813502237751712,0.0591779728126141,0.999686866317176,1.01479952185895,0.936150637515095,0.723785995964888,0.321859479614926,0.0833487889205299,0.0688735388859379,0.0581048381959276,0.0492521726630967,0.0422950237024783
"Q9P1Q0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.07221380128496,0.684264823880869,0.341427567615656,0.235820098880634,0.145458654392712,0.0844864176664235,0.0829323866035944,0.0630326181246965,0.0519148239997163,0.999686866317176,1.06094144244976,0.514475455313131,0.334649738357925,0.290998257167037,0.121943434444026,0.12606722557959,0.0568957855499299,0.0870449488470967,0.0226999816489301,0.999686866317176,1.02006670634714,0.694162241959551,0.431266769446915,0.326144373112833,0.187793587236934,0.149433331910232,0.0762738180698859,0.141533236313089,0.086656315665387
"Q15906",0.999686866317176,0.846875744228631,0.912875372959637,0.75511732410851,0.691645104527622,0.417474321709348,0.289027804783166,0.180580182851157,0.111283734729644,0.158348026698083,0.999686866317176,0.913902094800787,0.786359309337928,0.767035008339412,0.70539203100602,0.497092444426525,0.358287931909876,0.258934395480817,0.18943526047861,0.171073118698755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.15760880695503,0.923185587976197,0.831030371544882,0.762552596635629,0.420555463130629,0.31729929700599,0.254838911245155,0.259300339028468,0.196459041595279
"Q8N3P4",0.999686866317176,1.07995046038354,0.996724800000288,0.699080867435305,0.292443711832427,0.137184801924785,0.0990541204844175,0.0977981203796797,0.0759166342013483,0.0646394907378863,0.999686866317176,1.02635270478328,1.02873494611155,0.774229705452754,0.384600443171767,0.169281243959881,0.0940543765888322,0.0685058930705851,0.0568045742336167,0.0437385689074663,0.999686866317176,0.95470594383572,0.995165461350172,0.789237404670163,0.473437851462702,0.15904359809279,0.0970886487491636,0.0676144282669136,0.0708193450517657,0.0639257280560607,0.999686866317176,1.10452993198671,1.06912769746785,0.909118056577321,0.425178256793922,0.146884791243504,0.0988964988544679,0.0815988711294874,0.0817033232883909,0.0630558404194153
"Q99986",0.999686866317176,0.891250149421884,0.741120716501195,0.402362135806954,0.199093807134019,0.0917090840605306,0.0693394115968571,0.0660493009708303,0.054597154651514,0.0489740398543932,0.999686866317176,1.02065652522718,0.744782890397426,0.355258936192933,0.194384971289188,0.102571728323857,0.0626549530918176,0.0596546266091169,0.0468156342730443,0.0444382394821167,0.999686866317176,0.852106318149084,0.348655768559069,0.206518446693907,0.153591589927078,0.0647806995406693,0.0794083852663128,0.0662271547546089,0.0730576802996482,0.0501941251715059,0.999686866317176,0.815690086242885,0.320655960676811,0.167831181122965,0.117786180930075,0.0361964203793338,0.0294297452030356,0.0215849438942665,0.0241871473359227,0.0220716080785293
"Q86Y07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.3228594039035,0.964152102303335,0.842268367171433,0.367044911367894,0.0350568765881972,0.0213002398260297,0.0426471029677931,0.0314636565173753,0.0254967650115739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,1.00889937869014,0.743265438421291,0.548088044530273,0.261207210408193,0.114016946757917,0.0935629378969176,0.0676853649431163,0.0758587701277875,0.0547720751657635
"Q8IV63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999686866317176,0.846742963364354,0.947422817313667,0.78101759760794,0.616257830202966,0.280125602958424,0.146394305156347,0.11257736099052,0.113136350104211,0.0918738896852162,0.999686866317176,1.01897143648231,0.848583878650635,0.786026218179159,0.554368180317004,0.230668879549038,0.0569519944880167,0.0498952818475589,0.0560561047733725,0.0352987867911889,0.999686866317176,0.974376234334941,0.937987169183883,0.797496700827285,0.581481373640023,0.235780917639469,0.0964775946619214,0.0788241652223777,0.0736075416455104,0.0731924711806298
"Q9NP79",0.999686866317176,0.96571483443051,0.90865925273042,0.84759166153525,0.527410975818314,0.197832827063906,0.118448385025935,0.101433069286115,0.0841946061671246,0.0635915136314934,0.999686866317176,1.02514202194636,1.01038248151706,0.98366929790151,0.66338771826302,0.26783841729772,0.147145313056932,0.115137177152739,0.101226129522995,0.0766450650963918,0.999686866317176,1.01807266962054,1.10795396752348,1.06838222334072,0.662263854618665,0.289834106044002,0.167891574516419,0.13585967501504,0.128494869089719,0.107697889556168,0.999686866317176,1.0135909831883,1.03331841579343,0.945193597138288,0.717959042816815,0.236852582084551,0.136192287196337,0.100319365614797,0.0916100155519679,0.0766731168104314
